,Note,Time,value
133,C#/Db,11,0.07380559303175868
134,D,11,0.10095520358582213
135,D#/Eb,11,0.14461190363944085
136,E,11,0.16636499461565826
137,F,11,0.31067345809988844
138,F#/Gb,11,1.0
139,G,11,0.7130288527179609
140,G#/Ab,11,0.18619266446210808
141,A,11,0.21247970450304074
142,A#/Bb,11,0.2783650166802009
143,B,11,0.17834237401880282
144,C,12,0.08056519575116618
145,C#/Db,12,0.07368724168001933
146,D,12,0.09847439878512793
147,D#/Eb,12,0.14458033596440023
148,E,12,0.16819946269359792
149,F,12,0.3348846599591809
150,F#/Gb,12,1.0
151,G,12,0.6832805249268689
152,G#/Ab,12,0.1771344886013328
153,A,12,0.2831432132428378
154,A#/Bb,12,0.371307348982469
155,B,12,0.2245183580724429
156,C,13,0.07874150584230537
157,C#/Db,13,0.07646079948750066
158,D,13,0.10028301489046602
159,D#/Eb,13,0.14494312952335223
160,E,13,0.16697917257139314
161,F,13,0.3563227798314499
162,F#/Gb,13,1.0
163,G,13,0.6530421851014759
164,G#/Ab,13,0.16790629024653297
165,A,13,0.3483452068520698
166,A#/Bb,13,0.45523173169913606
167,B,13,0.26757489613551566
168,C,14,0.07953403157966951
169,C#/Db,14,0.08203968861431853
170,D,14,0.1051942911103996
171,D#/Eb,14,0.1448128328131631
172,E,14,0.16415481064285486
173,F,14,0.3712427893854945
174,F#/Gb,14,1.0
175,G,14,0.626037771867746
176,G#/Ab,14,0.16284070478403276
177,A,14,0.4023619524052069
178,A#/Bb,14,0.5169793510647429
179,B,14,0.3042750015571371
180,C,15,0.0838826213024906
181,C#/Db,15,0.0874396824979022
182,D,15,0.11261269168890874
183,D#/Eb,15,0.14352554180220894
184,E,15,0.15853731840871146
185,F,15,0.3806101298331898
186,F#/Gb,15,1.0
187,G,15,0.6061285257008284
188,G#/Ab,15,0.16150306456701757
189,A,15,0.44752654847858325
190,A#/Bb,15,0.5554998294493897
191,B,15,0.3302123204018438
192,C,16,0.09084972798925414
193,C#/Db,16,0.0944504970600161
194,D,16,0.12375264750664976
195,D#/Eb,16,0.14958669680922257
196,E,16,0.15475345843997027
197,F,16,0.38783215551528955
198,F#/Gb,16,1.0
199,G,16,0.5902267339945839
200,G#/Ab,16,0.16618147705372052
201,A,16,0.483499281298509
202,A#/Bb,16,0.5739258752563691
203,B,16,0.3476810462121317
204,C,17,0.09926079462690865
205,C#/Db,17,0.10141107095031551
206,D,17,0.13166691599194463
207,D#/Eb,17,0.1334882121089038
208,E,17,0.14570784410063642
209,F,17,0.38829728130863156
210,F#/Gb,17,1.0
211,G,17,0.5643329281904494
212,G#/Ab,17,0.16859435662173056
213,A,17,0.48763452996646245
214,A#/Bb,17,0.552576497704436
215,B,17,0.34957807134152147
216,C,18,0.11121220691907992
217,C#/Db,18,0.10681857049694496
218,D,18,0.13093368345031894
219,D#/Eb,18,0.12410403834986478
220,E,18,0.13853720678499995
221,F,18,0.38549706687975077
222,F#/Gb,18,1.0
223,G,18,0.5458095147214488
224,G#/Ab,18,0.1666523563444825
225,A,18,0.4837223192015961
226,A#/Bb,18,0.5137815762180357
227,B,18,0.33648397619610493
228,C,19,0.13121795175593284
229,C#/Db,19,0.11207749425897841
230,D,19,0.12960791233678073
231,D#/Eb,19,0.11791428158844595
232,E,19,0.14028371247613847
233,F,19,0.3887739411724689
234,F#/Gb,19,1.0
235,G,19,0.5261265537877057
236,G#/Ab,19,0.1713225225170403
237,A,19,0.47020865808654866
238,A#/Bb,19,0.4672441726674852
239,B,19,0.3293108943243838
240,C,20,0.1454065394626623
241,C#/Db,20,0.1142940495367501
242,D,20,0.12969329040040845
243,D#/Eb,20,0.12503892988601065
244,E,20,0.13423714387564803
245,F,20,0.39368458364650777
246,F#/Gb,20,1.0
247,G,20,0.5200821857504158
248,G#/Ab,20,0.17721875572590137
249,A,20,0.44173222692501196
250,A#/Bb,20,0.4099487310278748
251,B,20,0.2988486242214815
252,C,21,0.16107523206161023
253,C#/Db,21,0.12114427282990674
254,D,21,0.12863317557339224
255,D#/Eb,21,0.1380950377664311
256,E,21,0.14628993194837167
257,F,21,0.3982250561315969
258,F#/Gb,21,1.0
259,G,21,0.5136210722460477
260,G#/Ab,21,0.17472790872579508
261,A,21,0.40835026156200144
262,A#/Bb,21,0.3453216096503509
263,B,21,0.2893519498495464
264,C,22,0.16786165703072917
265,C#/Db,22,0.12086129980627819
266,D,22,0.14646981786136704
267,D#/Eb,22,0.14087487711926433
268,E,22,0.15243164723319455
269,F,22,0.40224484048219006
270,F#/Gb,22,1.0
271,G,22,0.5023422864157892
272,G#/Ab,22,0.19338714317790676
273,A,22,0.36949779950348405
274,A#/Bb,22,0.3004919913389758
275,B,22,0.2959166873914959
276,C,23,0.17605563546662095
277,C#/Db,23,0.10643679063026842
278,D,23,0.16678741732813604
279,D#/Eb,23,0.14207255862946705
280,E,23,0.15581660529231256
281,F,23,0.4111332591013651
282,F#/Gb,23,1.0
283,G,23,0.4940516806140222
284,G#/Ab,23,0.17089998010532212
285,A,23,0.3184861211001318
286,A#/Bb,23,0.27172191710326393
287,B,23,0.3223062173623055
288,C,24,0.18089599239657925
289,C#/Db,24,0.10542608815153064
290,D,24,0.19061782527176405
291,D#/Eb,24,0.13224187183684305
292,E,24,0.15712788590626708
293,F,24,0.42754593030618937
294,F#/Gb,24,1.0
295,G,24,0.4741493775475337
296,G#/Ab,24,0.1741052456257513
297,A,24,0.28190597922441796
298,A#/Bb,24,0.25185590078093656
299,B,24,0.36159555914802133
300,C,25,0.1764502972895266
301,C#/Db,25,0.10777521560802947
302,D,25,0.18565376520186386
303,D#/Eb,25,0.12393753532573662
304,E,25,0.16765435161479103
305,F,25,0.46419923172287986
306,F#/Gb,25,1.0
307,G,25,0.4581672030185365
308,G#/Ab,25,0.16242548301763718
309,A,25,0.25774250257406867
310,A#/Bb,25,0.22807134723383737
311,B,25,0.3815809992768218
312,C,26,0.16464200296454812
313,C#/Db,26,0.12078386925228617
314,D,26,0.17178476904685036
315,D#/Eb,26,0.1233173771082391
316,E,26,0.16201547995991597
317,F,26,0.5006528996992927
318,F#/Gb,26,1.0
319,G,26,0.4404716712977911
320,G#/Ab,26,0.16775579223771084
321,A,26,0.23868139552358292
322,A#/Bb,26,0.20764486966625134
323,B,26,0.4018353459968069
324,C,27,0.15498526760024922
325,C#/Db,27,0.12129406229248085
326,D,27,0.1531271078420753
327,D#/Eb,27,0.12690466076879706
328,E,27,0.15768459561012937
329,F,27,0.5505013827456493
330,F#/Gb,27,1.0
331,G,27,0.4273439112068371
332,G#/Ab,27,0.16508732243071286
333,A,27,0.22540554875281363
334,A#/Bb,27,0.17885265478364518
335,B,27,0.4150845719373332
336,C,28,0.1535329517245632
337,C#/Db,28,0.128425352156063
338,D,28,0.13793986747410591
339,D#/Eb,28,0.1158078961384964
340,E,28,0.1428443879142635
341,F,28,0.6030333837377602
342,F#/Gb,28,1.0
343,G,28,0.41518912472373837
344,G#/Ab,28,0.1817568986804553
345,A,28,0.23868976161131505
346,A#/Bb,28,0.18353102535256688
347,B,28,0.4021348035954078
348,C,29,0.16549538177336964
349,C#/Db,29,0.13771677592394155
350,D,29,0.12923741053474935
351,D#/Eb,29,0.10291251716792453
352,E,29,0.13245383483714912
353,F,29,0.6605834215010781
354,F#/Gb,29,1.0
355,G,29,0.4018630213279097
356,G#/Ab,29,0.2103463292836987
357,A,29,0.2651242757578381
358,A#/Bb,29,0.20359501398190233
359,B,29,0.38857688915780353
360,C,30,0.1857925884414986
361,C#/Db,30,0.14107791907446873
362,D,30,0.14032393313719185
363,D#/Eb,30,0.09275170620619057
364,E,30,0.13255107180966735
365,F,30,0.7310237809148217
366,F#/Gb,30,1.0
367,G,30,0.4048269446036949
368,G#/Ab,30,0.22229649025208525
369,A,30,0.2938055623866314
370,A#/Bb,30,0.21607217022599756
371,B,30,0.360413944764528
372,C,31,0.20406124218173147
373,C#/Db,31,0.1485491170491052
374,D,31,0.16445781562116388
375,D#/Eb,31,0.09968439621111855
376,E,31,0.12483473322482723
377,F,31,0.8008182800871424
378,F#/Gb,31,1.0
379,G,31,0.4047018607837819
380,G#/Ab,31,0.23170592005338644
381,A,31,0.3188136103495616
382,A#/Bb,31,0.23566533679677415
383,B,31,0.35077787388117393
384,C,32,0.2245949100914227
385,C#/Db,32,0.15448073147735927
386,D,32,0.18850420330876916
387,D#/Eb,32,0.12475696640146897
388,E,32,0.1478817500554964
389,F,32,0.8773185647410519
390,F#/Gb,32,1.0
391,G,32,0.4056312465065696
392,G#/Ab,32,0.24196854903228357
393,A,32,0.362569431865155
394,A#/Bb,32,0.24481823135961595
395,B,32,0.3208521797428725
396,C,33,0.2519239710400397
397,C#/Db,33,0.1518597898463518
398,D,33,0.1947461446048784
399,D#/Eb,33,0.12676612945140753
400,E,33,0.14675767865309847
401,F,33,0.9674206363718489
402,F#/Gb,33,1.0
403,G,33,0.4024945538982518
404,G#/Ab,33,0.23381180785154632
405,A,33,0.37894070123482515
406,A#/Bb,33,0.2606543045469796
407,B,33,0.33092394183236634
408,C,34,0.2517747542440793
409,C#/Db,34,0.15117512441853445
410,D,34,0.1943902956022038
411,D#/Eb,34,0.11330717829540594
412,E,34,0.1528531498287913
413,F,34,1.0
414,F#/Gb,34,0.9269840568269966
415,G,34,0.37680209509436363
416,G#/Ab,34,0.23958436674014952
417,A,34,0.3560360838305856
418,A#/Bb,34,0.2351814887998444
419,B,34,0.3024314874690741
420,C,35,0.2601783971261048
421,C#/Db,35,0.14497169605508547
422,D,35,0.18856218804245764
423,D#/Eb,35,0.13952609204217128
424,E,35,0.1496037819173062
425,F,35,1.0
426,F#/Gb,35,0.830764281959327
427,G,35,0.3411384143717105
428,G#/Ab,35,0.24331412261707208
429,A,35,0.32259977148019353
430,A#/Bb,35,0.2090596488190172
431,B,35,0.2872095383950539
432,C,36,0.25735589038482426
433,C#/Db,36,0.14384338396624496
434,D,36,0.20242307549599398
435,D#/Eb,36,0.15714140904559634
436,E,36,0.14815678867625076
437,F,36,1.0
438,F#/Gb,36,0.7517260422854787
439,G,36,0.30199098666643487
440,G#/Ab,36,0.21703891220020927
441,A,36,0.2939077571978146
442,A#/Bb,36,0.20591029554489415
443,B,36,0.26083102710168127
444,C,37,0.25650782147020956
445,C#/Db,37,0.1408850133730182
446,D,37,0.22072382694748247
447,D#/Eb,37,0.16501036710331698
448,E,37,0.15655774718150364
449,F,37,1.0
450,F#/Gb,37,0.6666244842061525
451,G,37,0.2779564143600164
452,G#/Ab,37,0.20046635707313026
453,A,37,0.2587080682556727
454,A#/Bb,37,0.20150282474002162
455,B,37,0.24747855509133546
456,C,38,0.2539025138106825
457,C#/Db,38,0.12456498368921712
458,D,38,0.21514114910281354
459,D#/Eb,38,0.16292901338862087
460,E,38,0.14325001946764454
461,F,38,1.0
462,F#/Gb,38,0.5919346524946963
463,G,38,0.2658127559346718
464,G#/Ab,38,0.20101452766231862
465,A,38,0.22077060015680713
466,A#/Bb,38,0.18936897759412347
467,B,38,0.23103685523531883
468,C,39,0.24474925666624836
469,C#/Db,39,0.0967228846217574
470,D,39,0.20531153550419473
471,D#/Eb,39,0.13568992113440378
472,E,39,0.1390640017046887
473,F,39,1.0
474,F#/Gb,39,0.5297120599258004
475,G,39,0.2563413330312763
476,G#/Ab,39,0.2009026302560649
477,A,39,0.18078061485495425
478,A#/Bb,39,0.17400559520343806
479,B,39,0.2199057004142054
480,C,40,0.23828883456518585
481,C#/Db,40,0.08982081253032487
482,D,40,0.19052812088844576
483,D#/Eb,40,0.11580801881789002
484,E,40,0.14138509477195865
485,F,40,1.0
486,F#/Gb,40,0.47842713452956476
487,G,40,0.24177050971939365
488,G#/Ab,40,0.2001807827069384
489,A,40,0.14274776732475264
490,A#/Bb,40,0.15895485354147224
491,B,40,0.20729607413263884
492,C,41,0.24051734497922828
493,C#/Db,41,0.09888399206665402
494,D,41,0.18474065281351465
495,D#/Eb,41,0.11107932754096342
496,E,41,0.14756211852303683
497,F,41,1.0
498,F#/Gb,41,0.4571812844690873
499,G,41,0.25258725967545365
500,G#/Ab,41,0.1955131692745954
501,A,41,0.11919464595224884
502,A#/Bb,41,0.13809978594952405
503,B,41,0.19934839667576879
504,C,42,0.24695461346927627
505,C#/Db,42,0.09843368789312765
506,D,42,0.18552617167311494
507,D#/Eb,42,0.10181531280327372
508,E,42,0.13686338616844168
509,F,42,1.0
510,F#/Gb,42,0.4469119197999477
511,G,42,0.24883597264315638
512,G#/Ab,42,0.19876417871316493
513,A,42,0.11111093682425958
514,A#/Bb,42,0.12512055382059548
515,B,42,0.20398254955487954
516,C,43,0.25353026530027967
517,C#/Db,43,0.10501531509738427
518,D,43,0.17241730530311503
519,D#/Eb,43,0.0958862338466377
520,E,43,0.15084383281431307
521,F,43,1.0
522,F#/Gb,43,0.43434393588244474
523,G,43,0.24216187235394238
524,G#/Ab,43,0.18365599591082515
525,A,43,0.10289886023410118
526,A#/Bb,43,0.11539248415664036
527,B,43,0.18706273279704422
528,C,44,0.26056338623218467
529,C#/Db,44,0.11719549307242279
530,D,44,0.1566314765484652
531,D#/Eb,44,0.09500484819601027
532,E,44,0.1331752877233752
533,F,44,1.0
534,F#/Gb,44,0.42660039015680684
535,G,44,0.24492303710817476
536,G#/Ab,44,0.19254076682649693
537,A,44,0.11165142119108398
538,A#/Bb,44,0.1056627716603395
539,B,44,0.18463133235077728
540,C,45,0.2582732039532177
541,C#/Db,45,0.11638104513334319
542,D,45,0.1371680445651956
543,D#/Eb,45,0.09342535720389966
544,E,45,0.14397140519956958
545,F,45,1.0
546,F#/Gb,45,0.4304583049704669
547,G,45,0.24878201740253236
548,G#/Ab,45,0.1935858893296431
549,A,45,0.10141212204484655
550,A#/Bb,45,0.10083931485407359
551,B,45,0.19065665066214413
552,C,46,0.24897551040628985
553,C#/Db,46,0.1349585208477479
554,D,46,0.11673528378284045
555,D#/Eb,46,0.10740537867816795
556,E,46,0.15538295517646275
557,F,46,1.0
558,F#/Gb,46,0.4262458507762453
559,G,46,0.25449395721070095
560,G#/Ab,46,0.1969529362212516
561,A,46,0.08084445622873132
562,A#/Bb,46,0.11063456422004378
563,B,46,0.18700549821966558
564,C,47,0.22815984674486864
565,C#/Db,47,0.1458191233977138
566,D,47,0.09699049866997876
567,D#/Eb,47,0.10964104548897444
568,E,47,0.16000543546964707
569,F,47,1.0
570,F#/Gb,47,0.42372892604570694
571,G,47,0.24498917013179577
572,G#/Ab,47,0.20338592008389847
573,A,47,0.09253009169545699
574,A#/Bb,47,0.11361425729207128
575,B,47,0.17477963310202083
576,C,48,0.2221710948420068
577,C#/Db,48,0.16504915962478156
578,D,48,0.09692622023578809
579,D#/Eb,48,0.11973992807217389
580,E,48,0.16816198382920233
581,F,48,1.0
582,F#/Gb,48,0.42471591444999124
583,G,48,0.2511477070392808
584,G#/Ab,48,0.20644469779094665
585,A,48,0.11533592632895869
586,A#/Bb,48,0.11879648820100626
587,B,48,0.18089879738673648
588,C,49,0.2263125327926394
589,C#/Db,49,0.1677280177352768
590,D,49,0.11734866624069323
591,D#/Eb,49,0.1252378009860422
592,E,49,0.16625188890029682
593,F,49,1.0
594,F#/Gb,49,0.43608624477282465
595,G,49,0.24354625211758732
596,G#/Ab,49,0.20211696780772392
597,A,49,0.10803458266479929
598,A#/Bb,49,0.12969932018346594
599,B,49,0.20680727947764355
600,C,50,0.23326235523238548
601,C#/Db,50,0.1630403126075275
602,D,50,0.13073512390857275
603,D#/Eb,50,0.12071526761704864
604,E,50,0.17367739927172982
605,F,50,1.0
606,F#/Gb,50,0.4299958661947028
607,G,50,0.23939564630086596
608,G#/Ab,50,0.21676238975571588
609,A,50,0.1061444202520052
610,A#/Bb,50,0.12422761454733006
611,B,50,0.21428400069435108
612,C,51,0.22731466855664775
613,C#/Db,51,0.1842077940110694
614,D,51,0.13433896526642194
615,D#/Eb,51,0.11309653256302069
616,E,51,0.17255932208958386
617,F,51,1.0
618,F#/Gb,51,0.4276086930805261
619,G,51,0.24736225426222097
620,G#/Ab,51,0.2266650109280965
621,A,51,0.10921262980759548
622,A#/Bb,51,0.1227154338657851
623,B,51,0.20655755032344286
624,C,52,0.2273100381816486
625,C#/Db,52,0.1637140649522633
626,D,52,0.14021338131437183
627,D#/Eb,52,0.10731974046897189
628,E,52,0.17398432434403074
629,F,52,1.0
630,F#/Gb,52,0.4302845140184169
631,G,52,0.2425735093784686
632,G#/Ab,52,0.21780205824679233
633,A,52,0.11307289501910574
634,A#/Bb,52,0.12381785112477162
635,B,52,0.1962383856894558
636,C,53,0.21374398072344272
637,C#/Db,53,0.17418751909830923
638,D,53,0.14415516876881865
639,D#/Eb,53,0.12306523193617358
640,E,53,0.18836333613279116
641,F,53,1.0
642,F#/Gb,53,0.419763885480224
643,G,53,0.23280507654322746
644,G#/Ab,53,0.21950386322432594
645,A,53,0.13395182174848794
646,A#/Bb,53,0.1317705361164861
647,B,53,0.19934218928595954
648,C,54,0.20921860072819967
649,C#/Db,54,0.15550526165910272
650,D,54,0.14246048595374755
651,D#/Eb,54,0.11794045786620518
652,E,54,0.2144230512533265
653,F,54,1.0
654,F#/Gb,54,0.4327949673540662
655,G,54,0.2165372188398536
656,G#/Ab,54,0.21879793053174199
657,A,54,0.13702466533032664
658,A#/Bb,54,0.12960196640387572
659,B,54,0.2080904733785825
660,C,55,0.21063457117736362
661,C#/Db,55,0.14180027890918445
662,D,55,0.1303514123067916
663,D#/Eb,55,0.12385403635474003
664,E,55,0.20276147901108982
665,F,55,1.0
666,F#/Gb,55,0.44319338644649897
667,G,55,0.21868580394210094
668,G#/Ab,55,0.21955543429922159
669,A,55,0.12385256000029116
670,A#/Bb,55,0.14217749650888803
671,B,55,0.21931508701692337
672,C,56,0.2145559185483501
673,C#/Db,56,0.13083148545694298
674,D,56,0.1268600423833595
675,D#/Eb,56,0.131670385565696
676,E,56,0.22485970022689683
677,F,56,1.0
678,F#/Gb,56,0.4709761114921556
679,G,56,0.21539165534775992
680,G#/Ab,56,0.22708116454321742
681,A,56,0.1297352405725419
682,A#/Bb,56,0.13322627208778337
683,B,56,0.20881230073220494
684,C,57,0.23094101702274736
685,C#/Db,57,0.13567509715720852
686,D,57,0.13311588903404498
687,D#/Eb,57,0.14664890647577553
688,E,57,0.24195017147548953
689,F,57,1.0
690,F#/Gb,57,0.5038978341486791
691,G,57,0.21327415545745865
692,G#/Ab,57,0.23288759754563473
693,A,57,0.13385609640069032
694,A#/Bb,57,0.12912400730087975
695,B,57,0.23777782964511535
696,C,58,0.25449320641742584
697,C#/Db,58,0.1725710858722829
698,D,58,0.14529447028361617
699,D#/Eb,58,0.15420926530163184
700,E,58,0.2494889662928882
701,F,58,1.0
702,F#/Gb,58,0.5454066903823758
703,G,58,0.23218906064551656
704,G#/Ab,58,0.21625035033292922
705,A,58,0.1348377570529641
706,A#/Bb,58,0.14658554298230375
707,B,58,0.251872462332087
708,C,59,0.2527337789464058
709,C#/Db,59,0.17894854411709438
710,D,59,0.13895931915123777
711,D#/Eb,59,0.16722482920320977
712,E,59,0.264851136339743
713,F,59,1.0
714,F#/Gb,59,0.5472112003549159
715,G,59,0.23879065591128035
716,G#/Ab,59,0.20917436070361378
717,A,59,0.12210569317882639
718,A#/Bb,59,0.15023368006264287
719,B,59,0.21494876983875577
720,C,60,0.2693684023741655
721,C#/Db,60,0.18251642715787675
722,D,60,0.15934704366369948
723,D#/Eb,60,0.1731245154124575
724,E,60,0.2899273947160018
725,F,60,1.0
726,F#/Gb,60,0.5701813615370298
727,G,60,0.2445027246414857
728,G#/Ab,60,0.2156916877311316
729,A,60,0.1421381665676316
730,A#/Bb,60,0.15687198965137616
731,B,60,0.24233549264874235
732,C,61,0.2833170496588925
733,C#/Db,61,0.20479812961951457
734,D,61,0.1615444442502018
735,D#/Eb,61,0.1625892795210567
736,E,61,0.3188881975819717
737,F,61,1.0
738,F#/Gb,61,0.5917087770274024
739,G,61,0.2521598416812031
740,G#/Ab,61,0.21327283505155098
741,A,61,0.15334390629552722
742,A#/Bb,61,0.19003216098083173
743,B,61,0.2660783493127711
744,C,62,0.29790732044246593
745,C#/Db,62,0.18604902123877926
746,D,62,0.16619225380178534
747,D#/Eb,62,0.19781971879192337
748,E,62,0.3109351879583262
749,F,62,1.0
750,F#/Gb,62,0.6130363560493398
751,G,62,0.29006417396700435
752,G#/Ab,62,0.2134592087982737
753,A,62,0.16361243938759823
754,A#/Bb,62,0.17093075369776928
755,B,62,0.2947151908279159
756,C,63,0.3064360823406695
757,C#/Db,63,0.2336995789684921
758,D,63,0.1666941025337595
759,D#/Eb,63,0.19881938784473696
760,E,63,0.351610245467088
761,F,63,1.0
762,F#/Gb,63,0.6198330380351963
763,G,63,0.3018885381093034
764,G#/Ab,63,0.22616374376227694
765,A,63,0.2077487071261523
766,A#/Bb,63,0.19502424859162315
767,B,63,0.30500498551737076
768,C,64,0.35357281536843904
769,C#/Db,64,0.24790590845587507
770,D,64,0.17088050035258928
771,D#/Eb,64,0.23681139406710539
772,E,64,0.38788028653192685
773,F,64,1.0
774,F#/Gb,64,0.6611054137314318
775,G,64,0.3374658644642194
776,G#/Ab,64,0.2538374043642383
777,A,64,0.18206275147119133
778,A#/Bb,64,0.17678951174719199
779,B,64,0.32497939885657723
780,C,65,0.3888048981260329
781,C#/Db,65,0.2612683713912842
782,D,65,0.15626935651750434
783,D#/Eb,65,0.21277756609045329
784,E,65,0.4479775734526822
785,F,65,1.0
786,F#/Gb,65,0.7276835942287274
787,G,65,0.3418819080438021
788,G#/Ab,65,0.26251840235215357
789,A,65,0.1927684726327268
790,A#/Bb,65,0.17695265348128164
791,B,65,0.3381312960219143
792,C,66,0.4173106070063517
793,C#/Db,66,0.30794178381843923
794,D,66,0.16125678882589325
795,D#/Eb,66,0.27490966568120134
796,E,66,0.44419330037919064
797,F,66,1.0
798,F#/Gb,66,0.7259841794699186
799,G,66,0.3641373161730572
800,G#/Ab,66,0.2839802624742869
801,A,66,0.19005885940515765
802,A#/Bb,66,0.1756533152741463
803,B,66,0.328458235477107
804,C,67,0.46471369387601863
805,C#/Db,67,0.3267233267037425
806,D,67,0.20844411364342705
807,D#/Eb,67,0.29534599199806433
808,E,67,0.48823527141718925
809,F,67,1.0
810,F#/Gb,67,0.7820575036865562
811,G,67,0.3715103191175202
812,G#/Ab,67,0.26779181249853506
813,A,67,0.16849324022133938
814,A#/Bb,67,0.22368855322319564
815,B,67,0.3492505464126933
816,C,68,0.49148595620655433
817,C#/Db,68,0.36287486538411107
818,D,68,0.24246847560976006
819,D#/Eb,68,0.2680141248136212
820,E,68,0.5268615332820913
821,F,68,1.0
822,F#/Gb,68,0.8860128692558118
823,G,68,0.3732814791997334
824,G#/Ab,68,0.276691288996257
825,A,68,0.2013219400174285
826,A#/Bb,68,0.2153680170723706
827,B,68,0.4232562799705437
828,C,69,0.4905085080301652
829,C#/Db,69,0.40223533377410214
830,D,69,0.21281821149361077
831,D#/Eb,69,0.33014427662594537
832,E,69,0.5617722454243921
833,F,69,0.9843925773826825
834,F#/Gb,69,1.0
835,G,69,0.4035460397307581
836,G#/Ab,69,0.3300038208432762
837,A,69,0.24634474554948613
838,A#/Bb,69,0.2789758609787721
839,B,69,0.4451154750112325
840,C,70,0.4745165813465524
841,C#/Db,70,0.4167305282783606
842,D,70,0.22064615902520057
843,D#/Eb,70,0.22646715137699902
