,Note,Time,value
320,G#/Ab,26,1.0
321,A,26,0.35280437843676327
322,A#/Bb,26,0.6226986180364037
323,B,26,0.523772521875988
324,C,27,0.45661456221636826
325,C#/Db,27,0.3874520730063691
326,D,27,0.5139185748444783
327,D#/Eb,27,0.37673144770782496
328,E,27,0.29262115012540774
329,F,27,0.35510543394808436
330,F#/Gb,27,0.6268349390357215
331,G,27,0.49585305575586325
332,G#/Ab,27,1.0
333,A,27,0.3607623483742038
334,A#/Bb,27,0.637699698618403
335,B,27,0.5545651471130185
336,C,28,0.44800049662449937
337,C#/Db,28,0.34577649315675607
338,D,28,0.4982730445216307
339,D#/Eb,28,0.34129358630240536
340,E,28,0.28201511443556954
341,F,28,0.3115279564344675
342,F#/Gb,28,0.6247756581302579
343,G,28,0.54633022884877
344,G#/Ab,28,1.0
345,A,28,0.3797983101473978
346,A#/Bb,28,0.6491370273137698
347,B,28,0.5946382795353585
348,C,29,0.4331027844015895
349,C#/Db,29,0.30742833980634166
350,D,29,0.5236973463096906
351,D#/Eb,29,0.29870981202241503
352,E,29,0.2744155273042113
353,F,29,0.2805950543956864
354,F#/Gb,29,0.6266661894089378
355,G,29,0.5795321576407662
356,G#/Ab,29,1.0
357,A,29,0.3855148611260406
358,A#/Bb,29,0.6619777565435203
359,B,29,0.6381999434010602
360,C,30,0.4053888617693858
361,C#/Db,30,0.2851083505237238
362,D,30,0.5471521465887668
363,D#/Eb,30,0.26322468359170204
364,E,30,0.27261169052755346
365,F,30,0.29748793626615283
366,F#/Gb,30,0.6388500993170309
367,G,30,0.6038149835120925
368,G#/Ab,30,1.0
369,A,30,0.401928955651319
370,A#/Bb,30,0.6692076110774288
371,B,30,0.7006319008603477
372,C,31,0.3659814348407232
373,C#/Db,31,0.24906325422665018
374,D,31,0.5623520783500748
375,D#/Eb,31,0.2691718259151274
376,E,31,0.27463845552707755
377,F,31,0.28023835721916057
378,F#/Gb,31,0.6286307466499956
379,G,31,0.6047304331671539
380,G#/Ab,31,1.0
381,A,31,0.39520005261759117
382,A#/Bb,31,0.6503798915758336
383,B,31,0.7519435439347213
384,C,32,0.322206555267947
385,C#/Db,32,0.2210743309189371
386,D,32,0.5912935978184992
387,D#/Eb,32,0.312526715033831
388,E,32,0.28801227518973327
389,F,32,0.2510790071099218
390,F#/Gb,32,0.6108309908993219
391,G,32,0.589653819432568
392,G#/Ab,32,1.0
393,A,32,0.34394595769956454
394,A#/Bb,32,0.638720247393611
395,B,32,0.7900233720099508
396,C,33,0.29234364145414465
397,C#/Db,33,0.20942650677079566
398,D,33,0.6061419760831788
399,D#/Eb,33,0.340133336299496
400,E,33,0.30824330072622685
401,F,33,0.23438792560515193
402,F#/Gb,33,0.6150812676202313
403,G,33,0.588697175029406
404,G#/Ab,33,1.0
405,A,33,0.3050208465604138
406,A#/Bb,33,0.6296929041486714
407,B,33,0.8332239334399861
408,C,34,0.2764516124796905
409,C#/Db,34,0.20480883914927675
410,D,34,0.5885052561591518
411,D#/Eb,34,0.36306944708055133
412,E,34,0.3339067192314542
413,F,34,0.25622750276600004
414,F#/Gb,34,0.6311696224098969
415,G,34,0.5987664240240268
416,G#/Ab,34,1.0
417,A,34,0.29505601429825445
418,A#/Bb,34,0.639186519728175
419,B,34,0.8795018613489766
420,C,35,0.2764694977960595
421,C#/Db,35,0.213661202202977
422,D,35,0.5761585223640191
423,D#/Eb,35,0.39484033468658924
424,E,35,0.35928041442610587
425,F,35,0.2982455587877683
426,F#/Gb,35,0.6373239702318464
427,G,35,0.5856783517095427
428,G#/Ab,35,1.0
429,A,35,0.31937041564893986
430,A#/Bb,35,0.6881553610646927
431,B,35,0.9428949382099094
432,C,36,0.29042519573900394
433,C#/Db,36,0.24638356918290288
434,D,36,0.5542522252281391
435,D#/Eb,36,0.40093289300801077
436,E,36,0.355899331630881
437,F,36,0.34381697668450373
438,F#/Gb,36,0.6522397556286575
439,G,36,0.559882267046
440,G#/Ab,36,0.9811892196770265
441,A,36,0.33724436737236413
442,A#/Bb,36,0.7203759371303583
443,B,36,1.0
444,C,37,0.3416077342405563
445,C#/Db,37,0.30141330423846197
446,D,37,0.5123095133863551
447,D#/Eb,37,0.4081561078593096
448,E,37,0.34078042651930923
449,F,37,0.40340399534982346
450,F#/Gb,37,0.6507798277637524
451,G,37,0.5281911242388431
452,G#/Ab,37,0.9127227847106094
453,A,37,0.32728583950567325
454,A#/Bb,37,0.7112901547497172
455,B,37,1.0
456,C,38,0.43024120194460586
457,C#/Db,38,0.36560187701941843
458,D,38,0.48726453343659143
459,D#/Eb,38,0.43156984479363886
460,E,38,0.3442099542835805
461,F,38,0.458394162281447
462,F#/Gb,38,0.6521674905340564
463,G,38,0.5176913181349593
464,G#/Ab,38,0.869939182344146
465,A,38,0.36016138007861603
466,A#/Bb,38,0.739604202115019
467,B,38,1.0
468,C,39,0.5427025396423454
469,C#/Db,39,0.46409049403829766
470,D,39,0.5034750679949712
471,D#/Eb,39,0.461207546986019
472,E,39,0.3681372572051541
473,F,39,0.48694914614636325
474,F#/Gb,39,0.6814078175884968
475,G,39,0.5402052841318609
476,G#/Ab,39,0.8344481120498393
477,A,39,0.41832639500744717
478,A#/Bb,39,0.7810155384888543
479,B,39,1.0
480,C,40,0.6171707069242157
481,C#/Db,40,0.5947468705653924
482,D,40,0.5649134730696019
483,D#/Eb,40,0.4742848136262998
484,E,40,0.41408995137941834
485,F,40,0.49336711361710817
486,F#/Gb,40,0.7250811315417657
487,G,40,0.5469967279083792
488,G#/Ab,40,0.7716598784247513
489,A,40,0.441712853176526
490,A#/Bb,40,0.8131779136846357
491,B,40,1.0
492,C,41,0.6881935519320502
493,C#/Db,41,0.7569985631364586
494,D,41,0.6326051939011936
495,D#/Eb,41,0.49436979790780333
496,E,41,0.465941065661964
497,F,41,0.5187711130995403
498,F#/Gb,41,0.7858182495210735
499,G,41,0.5625557390420804
500,G#/Ab,41,0.7190029053867293
501,A,41,0.4860468413628495
502,A#/Bb,41,0.8152940481658275
503,B,41,1.0
504,C,42,0.7966958045291745
505,C#/Db,42,0.9470227192814716
506,D,42,0.6793322016153418
507,D#/Eb,42,0.55105247464415
508,E,42,0.49513174205175253
509,F,42,0.5308892579729209
510,F#/Gb,42,0.8838374175307148
511,G,42,0.5860811979830395
512,G#/Ab,42,0.7245960861391109
513,A,42,0.5272965659361925
514,A#/Bb,42,0.8230018218180295
515,B,42,1.0
516,C,43,0.7823027066216373
517,C#/Db,43,1.0
518,D,43,0.6048600972915735
519,D#/Eb,43,0.5493239023002763
520,E,43,0.46631969967026177
521,F,43,0.4621602065826504
522,F#/Gb,43,0.8539415188440186
523,G,43,0.5264318895926238
524,G#/Ab,43,0.6481323858204118
525,A,43,0.4347252054192738
526,A#/Bb,43,0.7126355594502718
527,B,43,0.8791003368771647
528,C,44,0.7397771191496816
529,C#/Db,44,1.0
530,D,44,0.5202962988913897
531,D#/Eb,44,0.5692188487140848
532,E,44,0.43670126587160096
533,F,44,0.41563850563371263
534,F#/Gb,44,0.7892539558700563
535,G,44,0.4644867374435655
536,G#/Ab,44,0.5922886052359688
537,A,44,0.35695904207222967
538,A#/Bb,44,0.6055370990780999
539,B,44,0.7545206159100412
540,C,45,0.7259907814238699
541,C#/Db,45,1.0
542,D,45,0.4853605948223897
543,D#/Eb,45,0.6075938063407939
544,E,45,0.42275380069051977
545,F,45,0.4024670932271467
546,F#/Gb,45,0.7407556429551159
547,G,45,0.42406512304083177
548,G#/Ab,45,0.5794569754046671
549,A,45,0.3323711622261066
550,A#/Bb,45,0.5278860121076123
551,B,45,0.6767133761479434
552,C,46,0.7197800106269249
553,C#/Db,46,1.0
554,D,46,0.47409590583397493
555,D#/Eb,46,0.6391314482750875
556,E,46,0.4060473455339857
557,F,46,0.39166101889484184
558,F#/Gb,46,0.7128833224828691
559,G,46,0.40347127394957194
560,G#/Ab,46,0.5916382150199574
561,A,46,0.3267490369189908
562,A#/Bb,46,0.49359719174618555
563,B,46,0.6077959751105534
564,C,47,0.7051644172509745
565,C#/Db,47,1.0
566,D,47,0.5253291315068034
567,D#/Eb,47,0.666268903788546
568,E,47,0.3850715491228189
569,F,47,0.3726226513810948
570,F#/Gb,47,0.7006341922224014
571,G,47,0.39550639953054983
572,G#/Ab,47,0.6108228903025689
573,A,47,0.3279770459559627
574,A#/Bb,47,0.48181717763380877
575,B,47,0.5625414763857898
576,C,48,0.7010487601218203
577,C#/Db,48,1.0
578,D,48,0.5889668503201358
579,D#/Eb,48,0.689800412052114
580,E,48,0.3958166478543807
581,F,48,0.38043419437997134
582,F#/Gb,48,0.7071567951161698
583,G,48,0.41187910688486534
584,G#/Ab,48,0.6499924237836008
585,A,48,0.3341734599606749
586,A#/Bb,48,0.48320231639400846
587,B,48,0.5744038034276558
588,C,49,0.7175994503739431
589,C#/Db,49,1.0
590,D,49,0.6658156007128376
591,D#/Eb,49,0.7191951657111005
592,E,49,0.43123841275315133
593,F,49,0.3959026162701463
594,F#/Gb,49,0.7281499259912808
595,G,49,0.4603596433267744
596,G#/Ab,49,0.7091647816164399
597,A,49,0.36170055765869014
598,A#/Bb,49,0.5125796892559401
599,B,49,0.6227672860008571
600,C,50,0.7258300247374766
601,C#/Db,50,1.0
602,D,50,0.767362196040625
603,D#/Eb,50,0.7308098886567074
604,E,50,0.45576493552453545
605,F,50,0.399269878752606
606,F#/Gb,50,0.7695296095201164
607,G,50,0.5288647585398235
608,G#/Ab,50,0.7861153986124395
609,A,50,0.38621841220032854
610,A#/Bb,50,0.5571607220521024
611,B,50,0.679251443308519
612,C,51,0.7859047860363357
613,C#/Db,51,1.0
614,D,51,0.9355094351560124
615,D#/Eb,51,0.772964266936479
616,E,51,0.4916767965994414
617,F,51,0.4230643401415579
618,F#/Gb,51,0.8413141385117536
619,G,51,0.6202643604626326
620,G#/Ab,51,0.9154807847858605
621,A,51,0.42380224783147125
622,A#/Bb,51,0.6526614361034376
623,B,51,0.7710202807908116
624,C,52,0.7906680204293115
625,C#/Db,52,0.8742970440101447
626,D,52,1.0
627,D#/Eb,52,0.7505859332898307
628,E,52,0.46354854280155283
629,F,52,0.42631098607520485
630,F#/Gb,52,0.849773172568447
631,G,52,0.6557769760956322
632,G#/Ab,52,0.9566881741138049
633,A,52,0.4454686239596272
634,A#/Bb,52,0.6773022795064383
635,B,52,0.8134914743839733
636,C,53,0.7518026456511747
637,C#/Db,53,0.7634554571976241
638,D,53,1.0
639,D#/Eb,53,0.6654284243518853
640,E,53,0.4156527878889353
641,F,53,0.41940531724466457
642,F#/Gb,53,0.8546614863979366
643,G,53,0.6657534278408324
644,G#/Ab,53,0.9643025632487155
645,A,53,0.4762333167464023
646,A#/Bb,53,0.666224714433126
647,B,53,0.8523571585684766
648,C,54,0.6591219237738661
649,C#/Db,54,0.6568874022260388
650,D,54,1.0
651,D#/Eb,54,0.5492253335248765
652,E,54,0.3523517770459312
653,F,54,0.380270100474727
654,F#/Gb,54,0.8335118868237741
655,G,54,0.6526587997423159
656,G#/Ab,54,0.9187307490144214
657,A,54,0.4810832747366043
658,A#/Bb,54,0.6454429508441292
659,B,54,0.8708404110727086
660,C,55,0.5727116397220137
661,C#/Db,55,0.5517415394679162
662,D,55,1.0
663,D#/Eb,55,0.4289536498102641
664,E,55,0.3164540605057945
665,F,55,0.3316939876727849
666,F#/Gb,55,0.7792305660776362
667,G,55,0.6208240314057526
668,G#/Ab,55,0.8646860783020125
669,A,55,0.4972234438530473
670,A#/Bb,55,0.5979225956921356
671,B,55,0.8421856901478935
672,C,56,0.49210324614740325
673,C#/Db,56,0.44978346839432465
674,D,56,1.0
675,D#/Eb,56,0.36934109231932566
676,E,56,0.31394389188354205
677,F,56,0.32976680964869054
678,F#/Gb,56,0.7673522898138664
679,G,56,0.6129753197620802
680,G#/Ab,56,0.8734430331317417
681,A,56,0.525999699111462
682,A#/Bb,56,0.6036779188319306
683,B,56,0.8215690868179666
684,C,57,0.4427090705870099
685,C#/Db,57,0.38830521029079423
686,D,57,1.0
687,D#/Eb,57,0.36315514516362113
688,E,57,0.31919780060442415
689,F,57,0.298902075191132
690,F#/Gb,57,0.7440683808186658
691,G,57,0.6371937210270414
692,G#/Ab,57,0.8978630098681156
693,A,57,0.518843488095016
694,A#/Bb,57,0.6288923260279967
695,B,57,0.8408850187711955
696,C,58,0.4140591511243479
697,C#/Db,58,0.3858767716535986
698,D,58,1.0
699,D#/Eb,58,0.35849086495440874
700,E,58,0.3451053360090335
701,F,58,0.26119034037025574
702,F#/Gb,58,0.7338778794027538
703,G,58,0.6758956488353925
704,G#/Ab,58,0.9263650025289858
705,A,58,0.48543339220378473
706,A#/Bb,58,0.6611125692223159
707,B,58,0.8741419040834617
708,C,59,0.4419719431463483
709,C#/Db,59,0.3668478102273525
710,D,59,1.0
711,D#/Eb,59,0.40774248636906235
712,E,59,0.39214207350642666
713,F,59,0.25906527110996913
714,F#/Gb,59,0.7541854900193068
715,G,59,0.7495675555468678
716,G#/Ab,59,0.9637706376992516
717,A,59,0.45175019339399114
718,A#/Bb,59,0.7388167968528963
719,B,59,0.9399793234957288
720,C,60,0.45733672636844386
721,C#/Db,60,0.33698512423761046
722,D,60,0.9684058581713966
723,D#/Eb,60,0.4906873839132967
724,E,60,0.43231947794978465
725,F,60,0.2734740686756125
726,F#/Gb,60,0.7532094457558194
727,G,60,0.7828646531621748
728,G#/Ab,60,0.9313537436594216
729,A,60,0.3943092933842632
730,A#/Bb,60,0.7923636418737563
731,B,60,1.0
732,C,61,0.47088781802676943
733,C#/Db,61,0.33455660736133663
734,D,61,0.9424889085740729
735,D#/Eb,61,0.541856839956831
736,E,61,0.4425022867004555
737,F,61,0.2984348945554906
738,F#/Gb,61,0.6993915429116677
739,G,61,0.7681571750580057
740,G#/Ab,61,0.8483567141252322
741,A,61,0.3638444582092454
742,A#/Bb,61,0.8080137351198314
743,B,61,1.0
744,C,62,0.5299665362774262
745,C#/Db,62,0.3543262049867334
746,D,62,0.9128220466909869
747,D#/Eb,62,0.5709524869518843
748,E,62,0.4536396905076203
749,F,62,0.34698457656428083
750,F#/Gb,62,0.7005724771012476
751,G,62,0.771160748835625
752,G#/Ab,62,0.8017285231883766
753,A,62,0.35992522057601634
754,A#/Bb,62,0.8468481419843366
755,B,62,1.0
756,C,63,0.6269436596907595
757,C#/Db,63,0.43559370226377614
758,D,63,0.8592549793379038
759,D#/Eb,63,0.6144716059232174
760,E,63,0.4489640169554523
761,F,63,0.4189174601340834
762,F#/Gb,63,0.6975030377133845
763,G,63,0.787609762239249
764,G#/Ab,63,0.7964004231714471
765,A,63,0.3760862716018432
766,A#/Bb,63,0.9080777965684362
767,B,63,1.0
768,C,64,0.7469942383705935
769,C#/Db,64,0.58547838994037
770,D,64,0.7716799537801389
771,D#/Eb,64,0.6241018375970119
772,E,64,0.40995492120187055
773,F,64,0.44998079619222503
774,F#/Gb,64,0.6666649896018118
775,G,64,0.77955133523579
776,G#/Ab,64,0.7651835345868648
777,A,64,0.39335012063000496
778,A#/Bb,64,0.913037104659604
779,B,64,1.0
780,C,65,0.874900872188733
781,C#/Db,65,0.801426707863796
782,D,65,0.753453935936884
783,D#/Eb,65,0.6523706597058624
784,E,65,0.39315630016557224
785,F,65,0.44621610928275046
786,F#/Gb,65,0.6327913829518328
787,G,65,0.8178173524824852
788,G#/Ab,65,0.7440913776082373
789,A,65,0.4194906266155309
790,A#/Bb,65,0.9209335663206814
791,B,65,1.0
792,C,66,0.9301166186646688
793,C#/Db,66,1.0
794,D,66,0.7531858751145513
795,D#/Eb,66,0.6665685981011487
796,E,66,0.38538208461975937
797,F,66,0.41434858811940306
798,F#/Gb,66,0.6143530834823581
799,G,66,0.8164057484879115
800,G#/Ab,66,0.6947215078542762
801,A,66,0.3933395794175686
802,A#/Bb,66,0.8911896052446863
803,B,66,0.9142162824335133
804,C,67,0.8028298101287173
805,C#/Db,67,1.0
806,D,67,0.6852127973939345
807,D#/Eb,67,0.5701133207380967
808,E,67,0.36823824495123925
809,F,67,0.32347280767636005
810,F#/Gb,67,0.5527988533829135
811,G,67,0.6728638958391482
812,G#/Ab,67,0.5590512539805004
813,A,67,0.28955523406255285
814,A#/Bb,67,0.71803403665226
815,B,67,0.7094272637143948
816,C,68,0.7199412572722579
817,C#/Db,68,1.0
818,D,68,0.6334397133056177
819,D#/Eb,68,0.5285108176958712
820,E,68,0.3574236935890818
821,F,68,0.2728020152127525
822,F#/Gb,68,0.5172838236359856
823,G,68,0.5830897500541216
824,G#/Ab,68,0.4917950594930313
825,A,68,0.26301002632996967
826,A#/Bb,68,0.6116057388862453
827,B,68,0.6216401292437077
828,C,69,0.6883140598936153
829,C#/Db,69,1.0
830,D,69,0.5733666613774977
831,D#/Eb,69,0.5364150685105391
832,E,69,0.35944677591516544
833,F,69,0.26544438416132876
834,F#/Gb,69,0.4840430916324761
835,G,69,0.5074575758777449
836,G#/Ab,69,0.4676104352459667
837,A,69,0.25150323290638793
838,A#/Bb,69,0.5399956607629401
839,B,69,0.5854638871531053
840,C,70,0.6934643595446472
841,C#/Db,70,1.0
842,D,70,0.5511788577991898
843,D#/Eb,70,0.5814592531742819
844,E,70,0.35742460808127624
845,F,70,0.26829457016069386
846,F#/Gb,70,0.4740903569119171
