,Note,Time,value
320,G#/Ab,26,0.9869078767584747
321,A,26,1.0
322,A#/Bb,26,0.2671651153768805
323,B,26,0.44838230541903
324,C,27,0.05562085601687747
325,C#/Db,27,0.07024749393006309
326,D,27,0.04069083177270419
327,D#/Eb,27,0.05704100355060031
328,E,27,0.1491394944385381
329,F,27,0.08137582719152858
330,F#/Gb,27,0.16170192932072802
331,G,27,0.4346626358947423
332,G#/Ab,27,0.9419023899698956
333,A,27,1.0
334,A#/Bb,27,0.22939507422712918
335,B,27,0.3717714827673566
336,C,28,0.03994706380560837
337,C#/Db,28,0.06143353610326712
338,D,28,0.03377946649220518
339,D#/Eb,28,0.05295188398681443
340,E,28,0.13317114347415746
341,F,28,0.07011431771745728
342,F#/Gb,28,0.1488744517911738
343,G,28,0.41276475680324537
344,G#/Ab,28,0.8904496627249879
345,A,28,1.0
346,A#/Bb,28,0.20285987118689344
347,B,28,0.30867328799447186
348,C,29,0.03656050320488734
349,C#/Db,29,0.05269863385166959
350,D,29,0.026609432843133902
351,D#/Eb,29,0.05335093127527065
352,E,29,0.12602320938388725
353,F,29,0.06671672680608486
354,F#/Gb,29,0.1304040213475821
355,G,29,0.3919514386885641
356,G#/Ab,29,0.8396441058188001
357,A,29,1.0
358,A#/Bb,29,0.17904388533928933
359,B,29,0.24748927277728483
360,C,30,0.03406104037309057
361,C#/Db,30,0.04947589917317189
362,D,30,0.02540783274802072
363,D#/Eb,30,0.049859084611049806
364,E,30,0.12045742085239318
365,F,30,0.05762773014815965
366,F#/Gb,30,0.1145403923478048
367,G,30,0.3703934309432127
368,G#/Ab,30,0.7927296975926363
369,A,30,1.0
370,A#/Bb,30,0.1587116066920862
371,B,30,0.1954179375531158
372,C,31,0.03571235293627223
373,C#/Db,31,0.048402366658820535
374,D,31,0.024131129966664375
375,D#/Eb,31,0.04964050343291094
376,E,31,0.11375093017964817
377,F,31,0.053816718618675846
378,F#/Gb,31,0.1100717671177754
379,G,31,0.34223994880301434
380,G#/Ab,31,0.7342200617416997
381,A,31,1.0
382,A#/Bb,31,0.1419704953692901
383,B,31,0.1655707892280455
384,C,32,0.04895335073193264
385,C#/Db,32,0.04867252826742354
386,D,32,0.022877779220469675
387,D#/Eb,32,0.0444113447640672
388,E,32,0.10313347314776561
389,F,32,0.052413827611173885
390,F#/Gb,32,0.09892734870296269
391,G,32,0.3148752369588483
392,G#/Ab,32,0.684872475708028
393,A,32,1.0
394,A#/Bb,32,0.13949472264236998
395,B,32,0.14842649188904816
396,C,33,0.07630160280220763
397,C#/Db,33,0.04786186484491845
398,D,33,0.02209059905912123
399,D#/Eb,33,0.042179967267520074
400,E,33,0.09848206354343239
401,F,33,0.04711995901526568
402,F#/Gb,33,0.09219979320947701
403,G,33,0.29507733025436256
404,G#/Ab,33,0.6428094069282153
405,A,33,1.0
406,A#/Bb,33,0.13380331503516987
407,B,33,0.13911291808264592
408,C,34,0.09050011668027648
409,C#/Db,34,0.045186364660727736
410,D,34,0.021363283597959127
411,D#/Eb,34,0.0405436801812987
412,E,34,0.09793777204779477
413,F,34,0.041815248879686344
414,F#/Gb,34,0.08538965615794447
415,G,34,0.2821765354006363
416,G#/Ab,34,0.6049834652148227
417,A,34,1.0
418,A#/Bb,34,0.1235501456225498
419,B,34,0.10981948620442916
420,C,35,0.09638473570811756
421,C#/Db,35,0.041027892399346996
422,D,35,0.020085983763977397
423,D#/Eb,35,0.03849867004956561
424,E,35,0.09456694726557272
425,F,35,0.037485114074485903
426,F#/Gb,35,0.07889359197993466
427,G,35,0.2664480191372148
428,G#/Ab,35,0.5870560680038369
429,A,35,1.0
430,A#/Bb,35,0.11552288069468288
431,B,35,0.09406361745219599
432,C,36,0.10371167875798952
433,C#/Db,36,0.03696321226781127
434,D,36,0.018083345863151294
435,D#/Eb,36,0.038361744997058696
436,E,36,0.09220045981521786
437,F,36,0.035199365850609114
438,F#/Gb,36,0.07683518192948308
439,G,36,0.25033842429352504
440,G#/Ab,36,0.5795154366607513
441,A,36,1.0
442,A#/Bb,36,0.10896456155245941
443,B,36,0.09086512296856224
444,C,37,0.11735698850130763
445,C#/Db,37,0.035829177607731834
446,D,37,0.017652340190311238
447,D#/Eb,37,0.03952912009735335
448,E,37,0.08803604376305083
449,F,37,0.035195954645268535
450,F#/Gb,37,0.0737039455787164
451,G,37,0.23261950175178053
452,G#/Ab,37,0.5739336257151932
453,A,37,1.0
454,A#/Bb,37,0.10512014321270167
455,B,37,0.09973651923853434
456,C,38,0.11316852302035
457,C#/Db,38,0.03745209712406399
458,D,38,0.017910650440517827
459,D#/Eb,38,0.03892513755891662
460,E,38,0.08181997365360494
461,F,38,0.0336039243898514
462,F#/Gb,38,0.0735087996106197
463,G,38,0.21667420129992046
464,G#/Ab,38,0.5626538744357681
465,A,38,1.0
466,A#/Bb,38,0.10458327804983004
467,B,38,0.09401463576821806
468,C,39,0.11665509164839231
469,C#/Db,39,0.0375603577230199
470,D,39,0.018667967657328702
471,D#/Eb,39,0.04104016554716354
472,E,39,0.07775782718154575
473,F,39,0.033362274212273245
474,F#/Gb,39,0.07082012104113128
475,G,39,0.20072906119591827
476,G#/Ab,39,0.5525108894120989
477,A,39,1.0
478,A#/Bb,39,0.10404640485782143
479,B,39,0.08818408971310428
480,C,40,0.10649198431056493
481,C#/Db,40,0.03843436093698254
482,D,40,0.020222546866457497
483,D#/Eb,40,0.042168323770120114
484,E,40,0.075265814588047
485,F,40,0.03761338511427668
486,F#/Gb,40,0.06858755248150211
487,G,40,0.17949691546249155
488,G#/Ab,40,0.543935510024222
489,A,40,1.0
490,A#/Bb,40,0.10456573287065037
491,B,40,0.07405734211091733
492,C,41,0.1002696324938317
493,C#/Db,41,0.03821965597328518
494,D,41,0.022006742532971267
495,D#/Eb,41,0.042434446419358014
496,E,41,0.07392061465000338
497,F,41,0.04074618567357624
498,F#/Gb,41,0.06633235058603808
499,G,41,0.1692715014646126
500,G#/Ab,41,0.5345642561080313
501,A,41,1.0
502,A#/Bb,41,0.10447860513702814
503,B,41,0.07478479536349522
504,C,42,0.08053269723692688
505,C#/Db,42,0.03936697010052931
506,D,42,0.022632530472040904
507,D#/Eb,42,0.04243994769132263
508,E,42,0.0762361192942914
509,F,42,0.04346440591064049
510,F#/Gb,42,0.05922016553166201
511,G,42,0.14998047993997446
512,G#/Ab,42,0.5312439101213082
513,A,42,1.0
514,A#/Bb,42,0.10377672173267355
515,B,42,0.07511289194944004
516,C,43,0.06900667783596516
517,C#/Db,43,0.03910475896172385
518,D,43,0.02333121894476416
519,D#/Eb,43,0.03953956054032007
520,E,43,0.08208859411952586
521,F,43,0.04595686782163296
522,F#/Gb,43,0.05704409205687723
523,G,43,0.13517244764340472
524,G#/Ab,43,0.5316177066637331
525,A,43,1.0
526,A#/Bb,43,0.10916439890120298
527,B,43,0.08130216621213207
528,C,44,0.06951996690161875
529,C#/Db,44,0.0406784385918603
530,D,44,0.025819147927051724
531,D#/Eb,44,0.037184800236272485
532,E,44,0.08854041799790645
533,F,44,0.044664235855021835
534,F#/Gb,44,0.050864080062963314
535,G,44,0.12128385013680407
536,G#/Ab,44,0.5257065688073906
537,A,44,1.0
538,A#/Bb,44,0.10942479841526136
539,B,44,0.08786953674492644
540,C,45,0.0724354504155393
541,C#/Db,45,0.04332293626729919
542,D,45,0.02802332971063668
543,D#/Eb,45,0.03766119564186716
544,E,45,0.09444636202291837
545,F,45,0.04363766529072223
546,F#/Gb,45,0.04778100914680621
547,G,45,0.10171974698683686
548,G#/Ab,45,0.5284536417708594
549,A,45,1.0
550,A#/Bb,45,0.1070290900123889
551,B,45,0.08570642920824628
552,C,46,0.07457940303438916
553,C#/Db,46,0.04421606967366905
554,D,46,0.02922044687727706
555,D#/Eb,46,0.041869367704677814
556,E,46,0.10003603000257016
557,F,46,0.04573245233109878
558,F#/Gb,46,0.04529319350206355
559,G,46,0.09466493167113528
560,G#/Ab,46,0.5338028341477224
561,A,46,1.0
562,A#/Bb,46,0.10407697714329021
563,B,46,0.08512202395962476
564,C,47,0.06862134800589544
565,C#/Db,47,0.04567434811455344
566,D,47,0.030319067243111644
567,D#/Eb,47,0.05482905227661951
568,E,47,0.1155748635026982
569,F,47,0.048864485183422755
570,F#/Gb,47,0.04008454620186798
571,G,47,0.08329473216965882
572,G#/Ab,47,0.5361884776887165
573,A,47,1.0
574,A#/Bb,47,0.10546096149577508
575,B,47,0.09029495231228515
576,C,48,0.05934516655750529
577,C#/Db,48,0.04795396628693158
578,D,48,0.033581129699620405
579,D#/Eb,48,0.07144932160713208
580,E,48,0.14973404888391878
581,F,48,0.05087042866243079
582,F#/Gb,48,0.0425865642036828
583,G,48,0.07419836487982773
584,G#/Ab,48,0.5424686857993478
585,A,48,1.0
586,A#/Bb,48,0.11826632776457519
587,B,48,0.08887166878117318
588,C,49,0.05708925274172546
589,C#/Db,49,0.051345433196238036
590,D,49,0.03698622523018376
591,D#/Eb,49,0.08902086817939743
592,E,49,0.19417696628006542
593,F,49,0.05024577860904262
594,F#/Gb,49,0.04357693130532987
595,G,49,0.07722672523055919
596,G#/Ab,49,0.5512994213500001
597,A,49,1.0
598,A#/Bb,49,0.12907944753123882
599,B,49,0.07515436241148478
600,C,50,0.04917953715859124
601,C#/Db,50,0.056122821563793834
602,D,50,0.03739635844990055
603,D#/Eb,50,0.0947827208831236
604,E,50,0.21946655289046774
605,F,50,0.05263151350097456
606,F#/Gb,50,0.04496357429837932
607,G,50,0.07449251449372962
608,G#/Ab,50,0.5588764791369065
609,A,50,1.0
610,A#/Bb,50,0.13896904502151752
611,B,50,0.06769770407658622
612,C,51,0.04152425733888762
613,C#/Db,51,0.06036744779015883
614,D,51,0.036818110756559726
615,D#/Eb,51,0.09189947894286442
616,E,51,0.22277891397491237
617,F,51,0.05074626626958733
618,F#/Gb,51,0.04823950937871837
619,G,51,0.0813019093027854
620,G#/Ab,51,0.5544584421919281
621,A,51,1.0
622,A#/Bb,51,0.1410145283988015
623,B,51,0.06921713080917445
624,C,52,0.04349990031516841
625,C#/Db,52,0.06189070013175909
626,D,52,0.037844480571475124
627,D#/Eb,52,0.0935012269170493
628,E,52,0.23619165376579457
629,F,52,0.04522612712897007
630,F#/Gb,52,0.0479723802045517
631,G,52,0.0855484947646289
632,G#/Ab,52,0.5496163441719547
633,A,52,1.0
634,A#/Bb,52,0.14246940951177192
635,B,52,0.08778105241810576
636,C,53,0.038774413363508176
637,C#/Db,53,0.06357017210888045
638,D,53,0.03730491464287056
639,D#/Eb,53,0.09703706544328555
640,E,53,0.2511548046422937
641,F,53,0.044263193868898064
642,F#/Gb,53,0.05073207648203715
643,G,53,0.082174246222499
644,G#/Ab,53,0.5427159805576753
645,A,53,1.0
646,A#/Bb,53,0.14712339912000028
647,B,53,0.10121553076999304
648,C,54,0.03266627115281677
649,C#/Db,54,0.06457119731430663
650,D,54,0.03750098044342645
651,D#/Eb,54,0.09739254181801361
652,E,54,0.266328380411554
653,F,54,0.04015174372411294
654,F#/Gb,54,0.05173165030561911
655,G,54,0.08678340362962636
656,G#/Ab,54,0.5322142809229631
657,A,54,1.0
658,A#/Bb,54,0.1415368799440352
659,B,54,0.10787712130703035
660,C,55,0.03577183857660701
661,C#/Db,55,0.0648323780873374
662,D,55,0.03711355950009572
663,D#/Eb,55,0.10497614972049364
664,E,55,0.28209647733084753
665,F,55,0.0422026445989951
666,F#/Gb,55,0.05292554542367947
667,G,55,0.08731430409947903
668,G#/Ab,55,0.5201675264789051
669,A,55,1.0
670,A#/Bb,55,0.1532474090457933
671,B,55,0.12119081711623984
672,C,56,0.04027901864257913
673,C#/Db,56,0.06660176542506635
674,D,56,0.03589084573091835
675,D#/Eb,56,0.10920516948360356
676,E,56,0.29482625229106085
677,F,56,0.04560404996441659
678,F#/Gb,56,0.05418953099338681
679,G,56,0.08456626710633741
680,G#/Ab,56,0.514345088070104
681,A,56,1.0
682,A#/Bb,56,0.18826872467260922
683,B,56,0.1623168025271029
684,C,57,0.0447741896402019
685,C#/Db,57,0.07049667276829098
686,D,57,0.034086023142042385
687,D#/Eb,57,0.10450485680521567
688,E,57,0.31477387851460537
689,F,57,0.051404485102428024
690,F#/Gb,57,0.06423097435032404
691,G,57,0.08274030696694315
692,G#/Ab,57,0.5142373317236504
693,A,57,1.0
694,A#/Bb,57,0.2353949194376185
695,B,57,0.26024336387881364
696,C,58,0.05015974071416627
697,C#/Db,58,0.07312677930509107
698,D,58,0.03540342319304597
699,D#/Eb,58,0.09901480372050836
700,E,58,0.3218535865898655
701,F,58,0.05110778893786117
702,F#/Gb,58,0.09266617164459394
703,G,58,0.08947559357004053
704,G#/Ab,58,0.5172721866172311
705,A,58,1.0
706,A#/Bb,58,0.26916878803405214
707,B,58,0.385304601916153
708,C,59,0.04506302415344282
709,C#/Db,59,0.07656717110435655
710,D,59,0.03603436196852691
711,D#/Eb,59,0.09346882647200286
712,E,59,0.3158353818737428
713,F,59,0.050242755765711494
714,F#/Gb,59,0.09301177310650563
715,G,59,0.09600365275751314
716,G#/Ab,59,0.519609147953843
717,A,59,1.0
718,A#/Bb,59,0.2836007778424307
719,B,59,0.48899635983304696
720,C,60,0.04761263178423481
721,C#/Db,60,0.08165848603146279
722,D,60,0.035137620887179095
723,D#/Eb,60,0.08843322412611125
724,E,60,0.3006287876554921
725,F,60,0.048310906144021705
726,F#/Gb,60,0.10634332720093413
727,G,60,0.10130561285143183
728,G#/Ab,60,0.5184599764325591
729,A,60,1.0
730,A#/Bb,60,0.27814777720520634
731,B,60,0.5880396715759747
732,C,61,0.055314199896014445
733,C#/Db,61,0.08371873850887795
734,D,61,0.035656093308894486
735,D#/Eb,61,0.08820151704509302
736,E,61,0.30687538634845773
737,F,61,0.05047943312974253
738,F#/Gb,61,0.10283939559076485
739,G,61,0.10987625565713982
740,G#/Ab,61,0.5125062864864498
741,A,61,1.0
742,A#/Bb,61,0.2698199942165348
743,B,61,0.6287620893530896
744,C,62,0.04640899351811191
745,C#/Db,62,0.08550448988960904
746,D,62,0.038421159167085106
747,D#/Eb,62,0.09231586818194787
748,E,62,0.3146038795568797
749,F,62,0.04516512647476194
750,F#/Gb,62,0.09923412931078791
751,G,62,0.1153947089399355
752,G#/Ab,62,0.5055085155098336
753,A,62,1.0
754,A#/Bb,62,0.27727433890746667
755,B,62,0.6395515783356879
756,C,63,0.05609637128022365
757,C#/Db,63,0.08932444257972345
758,D,63,0.0386572679215449
759,D#/Eb,63,0.09467628921444364
760,E,63,0.3075517305766903
761,F,63,0.04901964898220972
762,F#/Gb,63,0.11151327060136647
763,G,63,0.12468296798078563
764,G#/Ab,63,0.49501383812883026
765,A,63,1.0
766,A#/Bb,63,0.27343199650837835
767,B,63,0.5942511995244134
768,C,64,0.10774987441362804
769,C#/Db,64,0.1005982404583888
770,D,64,0.03998712786149712
771,D#/Eb,64,0.0935718717663341
772,E,64,0.28412930249943513
773,F,64,0.05315623067020304
774,F#/Gb,64,0.12815925321110141
775,G,64,0.1299718820250033
776,G#/Ab,64,0.49358008718893326
777,A,64,1.0
778,A#/Bb,64,0.25320807607165885
779,B,64,0.5883569552363949
780,C,65,0.1988180411787178
781,C#/Db,65,0.10830205445096852
782,D,65,0.043060296673553475
783,D#/Eb,65,0.09175475811339273
784,E,65,0.2578784393990687
785,F,65,0.050728193676251865
786,F#/Gb,65,0.10974929247884883
787,G,65,0.13233523219581483
788,G#/Ab,65,0.5011625959019571
789,A,65,1.0
790,A#/Bb,65,0.238807322141385
791,B,65,0.6020993240247879
792,C,66,0.3328187099837735
793,C#/Db,66,0.10662599278325537
794,D,66,0.044913917258509316
795,D#/Eb,66,0.0806126944991125
796,E,66,0.236833906777422
797,F,66,0.050436831663597
798,F#/Gb,66,0.10855861066836238
799,G,66,0.14863208486528212
800,G#/Ab,66,0.5016774841824313
801,A,66,1.0
802,A#/Bb,66,0.24367692788142872
803,B,66,0.5312731411542154
804,C,67,0.4370793479030442
805,C#/Db,67,0.10271235190726134
806,D,67,0.04547919931308082
807,D#/Eb,67,0.06788795674900945
808,E,67,0.2192008856064738
809,F,67,0.046422353159982624
810,F#/Gb,67,0.09131625514237199
811,G,67,0.1650809499620687
812,G#/Ab,67,0.49342496271500197
813,A,67,1.0
814,A#/Bb,67,0.24136248713193734
815,B,67,0.35550421108141184
816,C,68,0.48655305688346545
817,C#/Db,68,0.10532709052722303
818,D,68,0.04476971991703662
819,D#/Eb,68,0.06666592930179445
820,E,68,0.21607310243341357
821,F,68,0.04755098107048044
822,F#/Gb,68,0.06899447278243895
823,G,68,0.1485487918913289
824,G#/Ab,68,0.48908963738681743
825,A,68,1.0
826,A#/Bb,68,0.22519963687641778
827,B,68,0.30091400951796016
828,C,69,0.5126063271464071
829,C#/Db,69,0.11432526266330893
830,D,69,0.04475533432875673
831,D#/Eb,69,0.07740477809262884
832,E,69,0.21947400722208402
833,F,69,0.047214197303967316
834,F#/Gb,69,0.07896942363018455
835,G,69,0.15481401777533496
836,G#/Ab,69,0.47648614157694047
837,A,69,1.0
838,A#/Bb,69,0.20956048589703855
839,B,69,0.31470157031251456
840,C,70,0.5430822126880381
841,C#/Db,70,0.11223290377118571
842,D,70,0.04476334938792945
843,D#/Eb,70,0.0840955791130041
844,E,70,0.21887983690758178
