,Note,Time,value
64,E,5,0.663894623751678
65,F,5,0.3449021754207542
66,F#/Gb,5,0.48170625769075515
67,G,5,1.0
68,G#/Ab,5,0.9042405247306087
69,A,5,0.31882308251259844
70,A#/Bb,5,0.243429010807465
71,B,5,0.131278345641763
72,C,6,0.397401237900511
73,C#/Db,6,0.6043688919835556
74,D,6,0.6818056180795842
75,D#/Eb,6,0.44387483535376737
76,E,6,0.6493887225067891
77,F,6,0.34062617586451827
78,F#/Gb,6,0.484698591972279
79,G,6,1.0
80,G#/Ab,6,0.9459292460635128
81,A,6,0.34207187890790786
82,A#/Bb,6,0.2518102425435586
83,B,6,0.144420484070224
84,C,7,0.608826278495449
85,C#/Db,7,0.8965556180972141
86,D,7,0.8659287495556075
87,D#/Eb,7,0.49531824878003744
88,E,7,0.6686384353267957
89,F,7,0.36073402981292807
90,F#/Gb,7,0.5030248264365176
91,G,7,1.0
92,G#/Ab,7,0.988752492746953
93,A,7,0.36165456825004483
94,A#/Bb,7,0.28131656866712007
95,B,7,0.179295509285173
96,C,8,0.42845127885133016
97,C#/Db,8,1.0
98,D,8,0.7146237137894932
99,D#/Eb,8,0.24082010169997628
100,E,8,0.31697111391438465
101,F,8,0.17006218048840593
102,F#/Gb,8,0.23211443562228587
103,G,8,0.46398336744532176
104,G#/Ab,8,0.461094943648744
105,A,8,0.1821885148922253
106,A#/Bb,8,0.13597910469727317
107,B,8,0.08421103971788171
108,C,9,0.21760111591325149
109,C#/Db,9,1.0
110,D,9,0.5411333609061652
111,D#/Eb,9,0.1132792509985857
112,E,9,0.16566757291377143
113,F,9,0.08964953532132673
114,F#/Gb,9,0.11164520961053734
115,G,9,0.2120175443671483
116,G#/Ab,9,0.21812963596668336
117,A,9,0.09145493083163868
118,A#/Bb,9,0.05695629954057864
119,B,9,0.03811215030024591
120,C,10,0.11895273546873278
121,C#/Db,10,1.0
122,D,10,0.43456855385701865
123,D#/Eb,10,0.07511566053875415
124,E,10,0.13827495166908516
125,F,10,0.06965237874676111
126,F#/Gb,10,0.07395304167616035
127,G,10,0.13075507661330438
128,G#/Ab,10,0.13813016067789982
129,A,10,0.055641724832718266
130,A#/Bb,10,0.03307390607120404
131,B,10,0.02543257475203324
132,C,11,0.07114767006545393
133,C#/Db,11,1.0
134,D,11,0.3873448434066958
135,D#/Eb,11,0.05921316746177921
136,E,11,0.15845777046795909
137,F,11,0.08808131474726191
138,F#/Gb,11,0.08145980531319129
139,G,11,0.10767445593029766
140,G#/Ab,11,0.11234932537155158
141,A,11,0.046159707765191356
142,A#/Bb,11,0.02825209803833372
143,B,11,0.024256541198452136
144,C,12,0.052264838010051405
145,C#/Db,12,1.0
146,D,12,0.3627709284217183
147,D#/Eb,12,0.05884356420257897
148,E,12,0.1670723474353142
149,F,12,0.07792849663287361
150,F#/Gb,12,0.12170630901813716
151,G,12,0.11061904851075136
152,G#/Ab,12,0.11077766061957958
153,A,12,0.04905746422598388
154,A#/Bb,12,0.03473696654313935
155,B,12,0.027741866687583615
156,C,13,0.06219993661796653
157,C#/Db,13,1.0
158,D,13,0.3746234509804447
159,D#/Eb,13,0.07111909459620691
160,E,13,0.22704345933003364
161,F,13,0.10844447941916795
162,F#/Gb,13,0.17883940457272413
163,G,13,0.12743742071919922
164,G#/Ab,13,0.1264820116741476
165,A,13,0.05799928971269217
166,A#/Bb,13,0.04865220588819199
167,B,13,0.04342632317071177
168,C,14,0.09468490138407118
169,C#/Db,14,1.0
170,D,14,0.3930484418641234
171,D#/Eb,14,0.09383134029910467
172,E,14,0.2014069077750128
173,F,14,0.14433126684509265
174,F#/Gb,14,0.19650202855012955
175,G,14,0.15184304515400557
176,G#/Ab,14,0.1600481694378056
177,A,14,0.07754447388041463
178,A#/Bb,14,0.05774086980111189
179,B,14,0.06307708417506949
180,C,15,0.13501121553022336
181,C#/Db,15,1.0
182,D,15,0.43552478124944466
183,D#/Eb,15,0.11545290537069405
184,E,15,0.2562266251661675
185,F,15,0.21285207742460038
186,F#/Gb,15,0.269191635585054
187,G,15,0.18926578439323957
188,G#/Ab,15,0.2041020644864682
189,A,15,0.10544632652629425
190,A#/Bb,15,0.06398557590247472
191,B,15,0.08193328901790549
192,C,16,0.19303145313182205
193,C#/Db,16,1.0
194,D,16,0.5522398449768294
195,D#/Eb,16,0.22826777335234982
196,E,16,0.4424548599637539
197,F,16,0.3509662362508728
198,F#/Gb,16,0.2715371863033436
199,G,16,0.24172716747031991
200,G#/Ab,16,0.2808510750955764
201,A,16,0.1588894270172776
202,A#/Bb,16,0.09585843686566345
203,B,16,0.11286337395520808
204,C,17,0.2203558976063931
205,C#/Db,17,1.0
206,D,17,0.7371681344045041
207,D#/Eb,17,0.6010622489275935
208,E,17,0.7350887867467707
209,F,17,0.4266871541777752
210,F#/Gb,17,0.3230815472755848
211,G,17,0.30974606302205615
212,G#/Ab,17,0.3434656699837462
213,A,17,0.23968309478008534
214,A#/Bb,17,0.12165532710235546
215,B,17,0.1578646109670067
216,C,18,0.15550650457948165
217,C#/Db,18,0.7457108549632506
218,D,18,0.700187706658236
219,D#/Eb,18,0.9409435479996429
220,E,18,1.0
221,F,18,0.48763083486809167
222,F#/Gb,18,0.3266785018642566
223,G,18,0.25581576855503596
224,G#/Ab,18,0.3001716638980009
225,A,18,0.23622076850263152
226,A#/Bb,18,0.12903417433243775
227,B,18,0.16925322196303003
228,C,19,0.0967206400683265
229,C#/Db,19,0.4345819926669161
230,D,19,0.484234911528318
231,D#/Eb,19,1.0
232,E,19,0.8157533184927556
233,F,19,0.31992168221338146
234,F#/Gb,19,0.23529519314645425
235,G,19,0.1716417659951382
236,G#/Ab,19,0.18881275545517995
237,A,19,0.17126368946929144
238,A#/Bb,19,0.10964461973347969
239,B,19,0.12432028779681446
240,C,20,0.07959211536035082
241,C#/Db,20,0.29523382096969164
242,D,20,0.359060438987555
243,D#/Eb,20,1.0
244,E,20,0.6136897967364546
245,F,20,0.22102930931116024
246,F#/Gb,20,0.17444317857923453
247,G,20,0.1256982191180702
248,G#/Ab,20,0.17509493415144983
249,A,20,0.1309655980728012
250,A#/Bb,20,0.1618117547915398
251,B,20,0.1251999184407108
252,C,21,0.06169424295658298
253,C#/Db,21,0.21012851387857065
254,D,21,0.2632871070305399
255,D#/Eb,21,1.0
256,E,21,0.4326980478394331
257,F,21,0.1553339631911792
258,F#/Gb,21,0.10574484236120103
259,G,21,0.08133426492098705
260,G#/Ab,21,0.14187164984430242
261,A,21,0.08083864207399598
262,A#/Bb,21,0.20078736609535489
263,B,21,0.09145857903996121
264,C,22,0.043956741329337135
265,C#/Db,22,0.1729750075064863
266,D,22,0.16391578531202852
267,D#/Eb,22,1.0
268,E,22,0.33216055501780756
269,F,22,0.1245688544659416
270,F#/Gb,22,0.09497989240263559
271,G,22,0.08637433849720129
272,G#/Ab,22,0.11877445008764244
273,A,22,0.05329443237369365
274,A#/Bb,22,0.2497833275395837
275,B,22,0.08563730421473054
276,C,23,0.03293776180248245
277,C#/Db,23,0.15698746012320994
278,D,23,0.1273340772331361
279,D#/Eb,23,1.0
280,E,23,0.26669978644544823
281,F,23,0.10545514198270488
282,F#/Gb,23,0.0697842126761725
283,G,23,0.09220879073913296
284,G#/Ab,23,0.10684663270887963
285,A,23,0.041917632015687566
286,A#/Bb,23,0.2714113821739426
287,B,23,0.08225276964866023
288,C,24,0.029490842032996158
289,C#/Db,24,0.14279917976592954
290,D,24,0.10843882225554559
291,D#/Eb,24,1.0
292,E,24,0.2416531547500548
293,F,24,0.09974606044715496
294,F#/Gb,24,0.060181974174040066
295,G,24,0.07599674608228986
296,G#/Ab,24,0.10535739510783376
297,A,24,0.035092637444437844
298,A#/Bb,24,0.26365491094032434
299,B,24,0.08738897429968545
300,C,25,0.03186638297258495
301,C#/Db,25,0.14739236779749376
302,D,25,0.07450302280167696
303,D#/Eb,25,1.0
304,E,25,0.22678877048733442
305,F,25,0.07900223059301856
306,F#/Gb,25,0.06323423248320253
307,G,25,0.07138602943951855
308,G#/Ab,25,0.10043899939428334
309,A,25,0.03378574911122086
310,A#/Bb,25,0.2636617389722973
311,B,25,0.08550468760665209
312,C,26,0.030400874893030817
313,C#/Db,26,0.14658900660991794
314,D,26,0.13317120805690522
315,D#/Eb,26,1.0
316,E,26,0.22687513602233492
317,F,26,0.06486238451316423
318,F#/Gb,26,0.0578076676008433
319,G,26,0.06325926171993697
320,G#/Ab,26,0.10668109165668366
321,A,26,0.03799060152323988
322,A#/Bb,26,0.21547062773235043
323,B,26,0.07461228845785507
324,C,27,0.0313089234117287
325,C#/Db,27,0.14660401000869916
326,D,27,0.17796146406585156
327,D#/Eb,27,1.0
328,E,27,0.24188018429086905
329,F,27,0.07763664738267034
330,F#/Gb,27,0.06305963947154039
331,G,27,0.06798138362270828
332,G#/Ab,27,0.1121298414134642
333,A,27,0.0328696585513434
334,A#/Bb,27,0.17075993886537666
335,B,27,0.06134706159748385
336,C,28,0.03817382917388934
337,C#/Db,28,0.16646668588298014
338,D,28,0.2556132732948241
339,D#/Eb,28,1.0
340,E,28,0.26378969149570375
341,F,28,0.07723646302730972
342,F#/Gb,28,0.06127368993578994
343,G,28,0.0823398749780187
344,G#/Ab,28,0.11200042631252873
345,A,28,0.028386666398719236
346,A#/Bb,28,0.12475790946804419
347,B,28,0.05634589906703667
348,C,29,0.06382680517082931
349,C#/Db,29,0.211184786406769
350,D,29,0.3769522645691756
351,D#/Eb,29,1.0
352,E,29,0.28715900830846236
353,F,29,0.0844784672721242
354,F#/Gb,29,0.052886094416174416
355,G,29,0.10509582000083187
356,G#/Ab,29,0.10934130197641366
357,A,29,0.035088739905305574
358,A#/Bb,29,0.08430981519244025
359,B,29,0.04899111695546217
360,C,30,0.11497221330298472
361,C#/Db,30,0.28317292180129616
362,D,30,0.618036913024617
363,D#/Eb,30,1.0
364,E,30,0.302228422277973
365,F,30,0.09870559372545074
366,F#/Gb,30,0.06957703540317052
367,G,30,0.1448870628420423
368,G#/Ab,30,0.10556763505369271
369,A,30,0.05196578090575532
370,A#/Bb,30,0.05710176762621279
371,B,30,0.05692048792016954
372,C,31,0.18780688261043343
373,C#/Db,31,0.40859629572359496
374,D,31,0.8561439254145513
375,D#/Eb,31,1.0
376,E,31,0.3069886617653386
377,F,31,0.11934685833919788
378,F#/Gb,31,0.1069300452900155
379,G,31,0.1785463406277518
380,G#/Ab,31,0.09766403596303239
381,A,31,0.07125850074293535
382,A#/Bb,31,0.06144157020399471
383,B,31,0.09217298986234802
384,C,32,0.2825195531241809
385,C#/Db,32,0.613156222278955
386,D,32,1.0
387,D#/Eb,32,0.9644026193533869
388,E,32,0.29121209605202913
389,F,32,0.1283700374499307
390,F#/Gb,32,0.1488944804257095
391,G,32,0.19723123864106012
392,G#/Ab,32,0.11342778806865479
393,A,32,0.06655655539548962
394,A#/Bb,32,0.08446575713238592
395,B,32,0.1474150449944854
396,C,33,0.42076602634918453
397,C#/Db,33,0.7520224223132012
398,D,33,1.0
399,D#/Eb,33,0.7991946381581192
400,E,33,0.25838222784526427
401,F,33,0.14260323910062467
402,F#/Gb,33,0.1951888427044539
403,G,33,0.1950678825879569
404,G#/Ab,33,0.10705398609951605
405,A,33,0.07038299763719909
406,A#/Bb,33,0.12153046477613999
407,B,33,0.215129657747294
408,C,34,0.6120538264874797
409,C#/Db,34,0.8238965984639582
410,D,34,1.0
411,D#/Eb,34,0.649092575336188
412,E,34,0.2607201764241217
413,F,34,0.16537429536411463
414,F#/Gb,34,0.2453478139723177
415,G,34,0.18289563493575176
416,G#/Ab,34,0.10941779398817028
417,A,34,0.10929872205060152
418,A#/Bb,34,0.19532569039910522
419,B,34,0.33854567211138026
420,C,35,0.7104845404362413
421,C#/Db,35,0.9100160158676204
422,D,35,1.0
423,D#/Eb,35,0.5507512937149179
424,E,35,0.32342867048452106
425,F,35,0.22234290872457643
426,F#/Gb,35,0.2980595790342195
427,G,35,0.15849551848442128
428,G#/Ab,35,0.15554745179728172
429,A,35,0.20035241759882907
430,A#/Bb,35,0.3155891426564256
431,B,35,0.4960864622463206
432,C,36,0.8560266799964985
433,C#/Db,36,1.0
434,D,36,0.9731864173992891
435,D#/Eb,36,0.506157137820036
436,E,36,0.43691813456344764
437,F,36,0.2992585864485919
438,F#/Gb,36,0.3258427639276403
439,G,36,0.18207969520620035
440,G#/Ab,36,0.2953589676543913
441,A,36,0.38777894855607903
442,A#/Bb,36,0.5112534590963396
443,B,36,0.6275743592852777
444,C,37,0.913864406425697
445,C#/Db,37,1.0
446,D,37,0.8438729226176468
447,D#/Eb,37,0.5859009627435293
448,E,37,0.5823432954444351
449,F,37,0.33050899943745876
450,F#/Gb,37,0.36372580342725896
451,G,37,0.33321587067095537
452,G#/Ab,37,0.5610821342491069
453,A,37,0.6157339370954255
454,A#/Bb,37,0.6503772266737271
455,B,37,0.7367030660584044
456,C,38,1.0
457,C#/Db,38,0.9625647255810154
458,D,38,0.7608098840884032
459,D#/Eb,38,0.8390229372178586
460,E,38,0.6895695674994172
461,F,38,0.3991944436234122
462,F#/Gb,38,0.5163698172840464
463,G,38,0.7642715164678353
464,G#/Ab,38,0.96875832196751
465,A,38,0.7974808482701667
466,A#/Bb,38,0.7836801361539703
467,B,38,0.8467100951885054
468,C,39,0.747143749667683
469,C#/Db,39,0.5829144029118228
470,D,39,0.5869787984854287
471,D#/Eb,39,0.6981892503340367
472,E,39,0.4999860974915005
473,F,39,0.4180972177504563
474,F#/Gb,39,0.6944635106255665
475,G,39,1.0
476,G#/Ab,39,0.9298631435753888
477,A,39,0.6638445134845858
478,A#/Bb,39,0.6191707875755827
479,B,39,0.6425667489768262
480,C,40,0.46345912007191864
481,C#/Db,40,0.3512597887736608
482,D,40,0.49782818473902024
483,D#/Eb,40,0.5146010159562617
484,E,40,0.32557625474650304
485,F,40,0.39881775047537127
486,F#/Gb,40,0.885107956919511
487,G,40,1.0
488,G#/Ab,40,0.7524870970080079
489,A,40,0.4445310054863425
490,A#/Bb,40,0.4338317984649393
491,B,40,0.4828982793356079
492,C,41,0.2716209944490349
493,C#/Db,41,0.3161265260952898
494,D,41,0.41837661139503574
495,D#/Eb,41,0.3663237912515854
496,E,41,0.2415853806399176
497,F,41,0.47196666360534084
498,F#/Gb,41,1.0
499,G,41,0.8909169203696106
500,G#/Ab,41,0.5167580740774459
501,A,41,0.2761524109097989
502,A#/Bb,41,0.3357625614453324
503,B,41,0.35036911901648654
504,C,42,0.1906371850904883
505,C#/Db,42,0.2900559080182739
506,D,42,0.28064121538721315
507,D#/Eb,42,0.27018157234481954
508,E,42,0.24627731866363514
509,F,42,0.6149472390157223
510,F#/Gb,42,1.0
511,G,42,0.6974845287146747
512,G#/Ab,42,0.32576475064445964
513,A,42,0.18129097886892256
514,A#/Bb,42,0.2623655792788266
515,B,42,0.24465163032681686
516,C,43,0.19580851417653367
517,C#/Db,43,0.2611275480273137
518,D,43,0.20904445213441988
519,D#/Eb,43,0.23106414285796273
520,E,43,0.3740091799720386
521,F,43,0.7593859015581874
522,F#/Gb,43,1.0
523,G,43,0.5441304993566404
524,G#/Ab,43,0.2078659060850276
525,A,43,0.1577827728054248
526,A#/Bb,43,0.2274599675432197
527,B,43,0.21494675265787355
528,C,44,0.21725256777058038
529,C#/Db,44,0.2067566619681595
530,D,44,0.19579302286853134
531,D#/Eb,44,0.33500891768769714
532,E,44,0.5538642502100249
533,F,44,0.9210727898247772
534,F#/Gb,44,1.0
535,G,44,0.3967869461763801
536,G#/Ab,44,0.1560142753203962
537,A,44,0.13706790202550917
538,A#/Bb,44,0.20762482004381422
539,B,44,0.2206322087234888
540,C,45,0.21848917578784183
541,C#/Db,45,0.16385925241080235
542,D,45,0.23850435172269024
543,D#/Eb,45,0.4860890774236082
544,E,45,0.7477707502691651
545,F,45,1.0
546,F#/Gb,45,0.9105257778548743
547,G,45,0.27187553663415054
548,G#/Ab,45,0.17125080140941282
549,A,45,0.10627322795597827
550,A#/Bb,45,0.1698960460852106
551,B,45,0.28582602013713865
552,C,46,0.18674327104420227
553,C#/Db,46,0.17536570967617707
554,D,46,0.27045297578423977
555,D#/Eb,46,0.7411155171419506
556,E,46,0.9608242026977222
557,F,46,1.0
558,F#/Gb,46,0.7633629567762306
559,G,46,0.16402018355634243
560,G#/Ab,46,0.18248402916319384
561,A,46,0.10095589890190841
562,A#/Bb,46,0.20412219751567973
563,B,46,0.33960009410816877
564,C,47,0.13054700117106316
565,C#/Db,47,0.15779642381513098
566,D,47,0.26922435073128753
567,D#/Eb,47,0.9717416559948553
568,E,47,1.0
569,F,47,0.793067920145643
570,F#/Gb,47,0.5327587027898423
571,G,47,0.12112312743905707
572,G#/Ab,47,0.1563513280574918
573,A,47,0.11662629751107792
574,A#/Bb,47,0.24712497394329
575,B,47,0.3072823998802033
576,C,48,0.08191851227355992
577,C#/Db,48,0.12491727863431805
578,D,48,0.21067242119437257
579,D#/Eb,48,1.0
580,E,48,0.9057897579216102
581,F,48,0.4574637420746524
582,F#/Gb,48,0.26387875840018304
583,G,48,0.09715130428849643
584,G#/Ab,48,0.10021477784569172
585,A,48,0.1225057569340014
586,A#/Bb,48,0.23415699318322455
587,B,48,0.20753023575961832
588,C,49,0.06935818330730419
589,C#/Db,49,0.10766304701566286
590,D,49,0.1627697779654109
591,D#/Eb,49,1.0
592,E,49,0.8381578372775949
593,F,49,0.29650049763826797
594,F#/Gb,49,0.1537754128429199
595,G,49,0.06832654130387741
596,G#/Ab,49,0.07205337999023467
597,A,49,0.1197870387242796
598,A#/Bb,49,0.2126755698722586
599,B,49,0.18903487363472882
600,C,50,0.06155174540754598
601,C#/Db,50,0.10479927426602835
602,D,50,0.1242419655342392
603,D#/Eb,50,1.0
604,E,50,0.7164812455408814
605,F,50,0.2228312793814106
606,F#/Gb,50,0.10905727582869901
607,G,50,0.05027858790602702
608,G#/Ab,50,0.058818143662648266
609,A,50,0.09667920610160366
610,A#/Bb,50,0.2062233191152279
611,B,50,0.17834274032003886
612,C,51,0.047161141566649446
613,C#/Db,51,0.10063485676790868
614,D,51,0.09735669519115807
615,D#/Eb,51,1.0
616,E,51,0.5730925306668762
617,F,51,0.17280536311154468
618,F#/Gb,51,0.08041526569430764
619,G,51,0.038731817949426935
620,G#/Ab,51,0.05147020122904219
621,A,51,0.06812010636853781
622,A#/Bb,51,0.22195988424883367
623,B,51,0.14421962414536474
624,C,52,0.03314914480248949
625,C#/Db,52,0.09522301660424515
626,D,52,0.08017904080430514
627,D#/Eb,52,1.0
628,E,52,0.4368939083794309
629,F,52,0.12764654665790034
630,F#/Gb,52,0.06486938559296218
631,G,52,0.029531697615985533
632,G#/Ab,52,0.04240658150992268
633,A,52,0.04653147494814634
634,A#/Bb,52,0.23101447065278333
635,B,52,0.10281246150693807
636,C,53,0.023598352591678074
637,C#/Db,53,0.08078118890844693
638,D,53,0.06551081206070167
639,D#/Eb,53,1.0
640,E,53,0.33148127013855566
641,F,53,0.0907580108768487
642,F#/Gb,53,0.04998124945475976
643,G,53,0.027641114415990656
644,G#/Ab,53,0.036507352913101525
645,A,53,0.031795568153511804
646,A#/Bb,53,0.2270313638123433
647,B,53,0.07201138529426443
648,C,54,0.018375435975880292
649,C#/Db,54,0.07390075066302099
650,D,54,0.05984511309470907
651,D#/Eb,54,1.0
652,E,54,0.25586398003564803
653,F,54,0.067124422112421
654,F#/Gb,54,0.040167690528362505
655,G,54,0.026355831410869637
656,G#/Ab,54,0.03075178837974388
657,A,54,0.027121567448886226
658,A#/Bb,54,0.2122570610314718
659,B,54,0.05288909554904478
660,C,55,0.01581343135450424
661,C#/Db,55,0.0758504445422281
662,D,55,0.052287346176178355
663,D#/Eb,55,1.0
664,E,55,0.2304617566383335
665,F,55,0.061336952209287976
666,F#/Gb,55,0.04148524622840545
667,G,55,0.027552153732381374
668,G#/Ab,55,0.02871872352801693
669,A,55,0.024539344117469736
670,A#/Bb,55,0.20570153277324968
671,B,55,0.04751975128913775
672,C,56,0.013815219974734168
673,C#/Db,56,0.07690088963028399
674,D,56,0.05562011742638939
675,D#/Eb,56,1.0
676,E,56,0.2746505489785278
677,F,56,0.07304175788430801
678,F#/Gb,56,0.05394406878711045
679,G,56,0.02799186140248334
680,G#/Ab,56,0.03030828296174994
681,A,56,0.024603591557371605
682,A#/Bb,56,0.20555036135581845
683,B,56,0.05114904311523452
684,C,57,0.014540174157896825
685,C#/Db,57,0.0852718348612968
686,D,57,0.059944984939593056
687,D#/Eb,57,1.0
688,E,57,0.332993160512908
689,F,57,0.09306029313961343
690,F#/Gb,57,0.05940120343394913
691,G,57,0.0284517868588231
692,G#/Ab,57,0.03444184283197757
693,A,57,0.025951106176230084
694,A#/Bb,57,0.2040725394692787
695,B,57,0.05842219241147699
696,C,58,0.01877296988588648
697,C#/Db,58,0.09273056362346854
698,D,58,0.06860133465011581
699,D#/Eb,58,1.0
700,E,58,0.3985250139555327
701,F,58,0.11582590080026182
702,F#/Gb,58,0.061691243422259956
703,G,58,0.03325214267949243
704,G#/Ab,58,0.04202770526098998
705,A,58,0.02690815506321024
706,A#/Bb,58,0.1918694406535307
707,B,58,0.059470475424947745
708,C,59,0.028646968320258214
709,C#/Db,59,0.10995623710549576
710,D,59,0.08978104426231988
711,D#/Eb,59,1.0
712,E,59,0.4683180615736781
713,F,59,0.14398578267252257
714,F#/Gb,59,0.07082809082253262
715,G,59,0.038430552656496135
716,G#/Ab,59,0.05267864289509739
717,A,59,0.030766483137911273
718,A#/Bb,59,0.17122148714366853
719,B,59,0.052218180049020416
720,C,60,0.042624394352442196
721,C#/Db,60,0.14385388655685205
722,D,60,0.11418960261977963
723,D#/Eb,60,1.0
724,E,60,0.538919545315678
725,F,60,0.17974049789776964
726,F#/Gb,60,0.08865550219951127
727,G,60,0.05121215635424314
728,G#/Ab,60,0.06897549901071502
729,A,60,0.034264809519056506
730,A#/Bb,60,0.1464998774453101
731,B,60,0.039095427119454455
732,C,61,0.059902403292077765
733,C#/Db,61,0.19376296250780253
734,D,61,0.14126858952429522
735,D#/Eb,61,1.0
736,E,61,0.6036790319958741
737,F,61,0.21101242206479243
738,F#/Gb,61,0.1040470786033176
739,G,61,0.07173612220469276
740,G#/Ab,61,0.09837377097097944
741,A,61,0.035659035743442966
742,A#/Bb,61,0.12078517525577263
743,B,61,0.038835818843028246
744,C,62,0.07489510248419293
745,C#/Db,62,0.2334128586973357
746,D,62,0.178925682892567
747,D#/Eb,62,1.0
748,E,62,0.6625043846894227
749,F,62,0.24880056909223378
750,F#/Gb,62,0.12036882726107477
751,G,62,0.11084256456810897
752,G#/Ab,62,0.14452305621720368
753,A,62,0.036428017583632795
754,A#/Bb,62,0.10902971774714779
755,B,62,0.050865018405261565
756,C,63,0.09207628562609627
757,C#/Db,63,0.23215244292323536
758,D,63,0.22937599252781324
759,D#/Eb,63,1.0
760,E,63,0.710734861039919
761,F,63,0.30020810191163455
762,F#/Gb,63,0.15070166617558678
763,G,63,0.18424742023282337
764,G#/Ab,63,0.24201133240899592
765,A,63,0.048733207932166435
766,A#/Bb,63,0.10998247778887385
767,B,63,0.06021990667324436
768,C,64,0.11515561360578162
769,C#/Db,64,0.27985925774408205
770,D,64,0.31446747552493515
771,D#/Eb,64,1.0
772,E,64,0.8506288356495566
773,F,64,0.35101262474623
774,F#/Gb,64,0.1838693174241999
775,G,64,0.32433307337353096
776,G#/Ab,64,0.4124475709181177
777,A,64,0.08159502640821915
778,A#/Bb,64,0.15014798590412998
779,B,64,0.08748207306245125
780,C,65,0.1569779997884234
781,C#/Db,65,0.3791963897865808
782,D,65,0.3912566106004807
783,D#/Eb,65,1.0
784,E,65,0.9709962336910426
785,F,65,0.4314253446302446
786,F#/Gb,65,0.2705852273034807
787,G,65,0.4998243359977651
788,G#/Ab,65,0.6790742174484091
789,A,65,0.12217305760136048
790,A#/Bb,65,0.22698842735730643
791,B,65,0.14346626155699466
792,C,66,0.18429037944500637
793,C#/Db,66,0.4656695873731208
794,D,66,0.3707583123759649
795,D#/Eb,66,1.0
796,E,66,0.8646131460444267
797,F,66,0.4118979989171542
798,F#/Gb,66,0.3424319287906113
799,G,66,0.6367746142295292
800,G#/Ab,66,0.8425122870522581
801,A,66,0.12766318181560982
802,A#/Bb,66,0.2570365792707525
803,B,66,0.156288074684529
804,C,67,0.19844886389143881
805,C#/Db,67,0.499598573849333
806,D,67,0.36376639390098586
807,D#/Eb,67,1.0
808,E,67,0.782179608396475
809,F,67,0.35151081944392193
810,F#/Gb,67,0.34616380744137903
811,G,67,0.7351512197760016
812,G#/Ab,67,0.9296625714386342
813,A,67,0.12840370080879845
814,A#/Bb,67,0.2752852398581532
815,B,67,0.17699065816482787
816,C,68,0.22610874894227848
817,C#/Db,68,0.5290975513635668
818,D,68,0.3562663460576556
819,D#/Eb,68,0.9184927441642138
820,E,68,0.7324444375816941
821,F,68,0.3001297774742293
822,F#/Gb,68,0.3435538927971121
823,G,68,0.788958548948596
824,G#/Ab,68,1.0
825,A,68,0.12946787102186755
826,A#/Bb,68,0.2717063430757335
827,B,68,0.18843251246742357
828,C,69,0.22572645904878874
829,C#/Db,69,0.5016605787359139
830,D,69,0.34637580922849953
831,D#/Eb,69,0.8170682845163454
832,E,69,0.6162960404555635
833,F,69,0.2853222663687571
834,F#/Gb,69,0.3084537212985188
835,G,69,0.7981501933352338
836,G#/Ab,69,1.0
837,A,69,0.1298448562494108
838,A#/Bb,69,0.23921883382498252
839,B,69,0.201406803036031
840,C,70,0.23935237439290227
841,C#/Db,70,0.4836058599171823
842,D,70,0.32692998284685443
843,D#/Eb,70,0.7440434243391804
844,E,70,0.5383327885457044
